[-C0[C1[C0=2C3=1]C3[C0=1]C3[C0=1]]-C1[C0[C1=2C3=1C3=1]C3[C1=1]]-C3[C0[C1=2C3=1C3=1]]-C3[C0[C1=2C3=1C3=1]]-C3[C1[C0=2C3=1]]Br0[C1[Br0=1C0=1C3=1]]C0[C1[Br0=1C0=1C3=1]C3[C0=1]C3[C0=1]O1[C0=1]]C1[Br0[C1=1]C0[C1=1C3=1C3=1O1=1]C3[C1=1]]C3[C0[C1=1C3=1C3=1O1=1]]C3[C0[C1=1C3=1C3=1O1=1]]C3[C1[Br0=1C0=1C3=1]]O1[C0[C1=1C3=1C3=1O1=1]]] InChI=1S/C5H10/c1-4-5(2)3/h4H,1-3H3 InChI=1S/C5H11BrO/c1-4(6)5(2,3)7/h4,7H,1-3H3
[-C0[C1[C0=2C3=1]C3[C0=1]C3[C0=1]]-C1[C0[C1=2C3=1C3=1]C3[C1=1]]-C3[C0[C1=2C3=1C3=1]]-C3[C0[C1=2C3=1C3=1]]-C3[C1[C0=2C3=1]]C0[C1[C0=1C3=1O1=1]C3[C0=1]C3[C0=1]O1[C0=1]]C1[C0[C1=1C3=1C3=1O1=1]C3[C1=1]O1[C1=1]]C3[C0[C1=1C3=1C3=1O1=1]]C3[C0[C1=1C3=1C3=1O1=1]]C3[C1[C0=1C3=1O1=1]]O1[C0[C1=1C3=1C3=1O1=1]]O1[C1[C0=1C3=1O1=1]]] InChI=1S/C5H10/c1-4-5(2)3/h4H,1-3H3 InChI=1S/C5H12O2/c1-4(6)5(2,3)7/h4,6-7H,1-3H3
[-C0[C1[C0=2C3=1]C3[C0=1]C3[C0=1]]-C1[C0[C1=2C3=1C3=1]C3[C1=1]]-C3[C0[C1=2C3=1C3=1]]-C3[C0[C1=2C3=1C3=1]]-C3[C1[C0=2C3=1]]C0[C2[C0=1C3=1]C3[C0=1]C3[C0=1]O1[C0=1]]C2[C0[C2=1C3=1C3=1O1=1]C3[C2=1]]C3[C0[C2=1C3=1C3=1O1=1]]C3[C0[C2=1C3=1C3=1O1=1]]C3[C2[C0=1C3=1]]O1[C0[C2=1C3=1C3=1O1=1]]] InChI=1S/C5H10/c1-4-5(2)3/h4H,1-3H3 InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3
[-C0[C1[C0=2C3=1]C3[C0=1]C3[C0=1]]-C1[C0[C1=2C3=1C3=1]C3[C1=1]]-C3[C0[C1=2C3=1C3=1]]-C3[C0[C1=2C3=1C3=1]]-C3[C1[C0=2C3=1]]C0[C3[C0=1]C3[C0=1]O0[C0=2]]C3[C0[C3=1C3=1O0=2]]C3[C0[C3=1C3=1O0=2]]O0[C0[C3=1C3=1O0=2]]] InChI=1S/C5H10/c1-4-5(2)3/h4H,1-3H3 InChI=1S/C3H6O/c1-3(2)4/h1-2H3
[-C0[C1[C0=2C3=1]C3[C0=1]C3[C0=1]]-C1[C0[C1=2C3=1C3=1]C3[C1=1]]-C3[C0[C1=2C3=1C3=1]]-C3[C0[C1=2C3=1C3=1]]-C3[C1[C0=2C3=1]]C1[C1[C1=1C3=1C3=1]C3[C1=1]O1[C1=1]]C1[C1[C1=1C3=1O1=1]C3[C1=1]C3[C1=1]]C3[C1[C1=1C3=1C3=1]]C3[C1[C1=1C3=1C3=1]]C3[C1[C1=1C3=1O1=1]]O1[C1[C1=1C3=1O1=1]]] InChI=1S/C5H10/c1-4-5(2)3/h4H,1-3H3 InChI=1S/C5H12O/c1-4(2)5(3)6/h4-6H,1-3H3
[-C0[C1[C0=3]C2[C0=1C2=1]]-C1[C0[C1=3C2=1]]-C2[C0[C1=3C2=1]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C3=1]]C0[C0[C0=2C2=1]C3[C0=1]]C0[C0[C0=2C3=1]C2[C0=1C2=1]]C2[C0[C0=2C2=1]C2[C2=1C2=1]]C2[C2[C0=1C2=1]C2[C2=1C3=1]]C3[C0[C0=2C3=1]]] InChI=1S/C7H12/c1-3-5-7-6-4-2/h1H,4-7H2,2H3 InChI=1/C7H14/c1-3-5-7-6-4-2/h3,5H,4,6-7H2,1-2H3/b5-3+
[-C0[C1[C0=3]C2[C0=1C2=1]]-C1[C0[C1=3C2=1]]-C2[C0[C1=3C2=1]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C3=1]]-C2[C2[C2=1C2=1]C3[C2=1]]C0[C0[C0=2C2=1]C3[C0=1]]C0[C0[C0=2C3=1]C2[C0=1C2=1]]C2[C0[C0=2C2=1]C2[C2=1C3=1]]C2[C2[C0=1C2=1]C3[C2=1]]C3[C0[C0=2C3=1]]] InChI=1S/C6H10/c1-3-5-6-4-2/h1H,4-6H2,2H3 InChI=1/C6H12/c1-3-5-6-4-2/h3,5H,4,6H2,1-2H3/b5-3+
[-C0[C1[C0=3]C2[C0=1C2=1]]-C1[C0[C1=3C2=1]]-C2[C0[C1=3C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]C0[C0[C0=2C2=1]C3[C0=1]]C0[C0[C0=2C3=1]C2[C0=1C2=1]]C2[C0[C0=2C2=1]C2[C2=1C2=1]]C3[C0[C0=2C3=1]]] InChI=1S/C10H18/c1-3-5-7-9-10-8-6-4-2/h1H,4-10H2,2H3 InChI=1S/C10H20/c1-3-5-7-9-10-8-6-4-2/h3,5H,4,6-10H2,1-2H3/b5-3+
[-C0[C1[C0=3]C2[C0=1C2=1]]-C1[C0[C1=3C2=1]]-C2[C0[C1=3C2=1]C2[C2=1C2=1]]C0[C0[C0=3C2=1]C3[C0=1]]C0[C0[C0=3C3=1]C2[C0=1C2=1]]C2[C0[C0=3C2=1]C2[C2=1C2=1]]C3[C0[C0=3C3=1]]] InChI=1S/C10H18/c1-3-5-7-9-10-8-6-4-2/h1H,4-10H2,2H3 InChI=1S/C11H20/c1-3-5-7-9-11-10-8-6-4-2/h3,5,7-11H2,1-2H3
[-C0[C1[C0=3]C2[C0=1C2=1]]-C1[C0[C1=3C2=1]]-C2[C0[C1=3C2=1]C2[C2=1C3=1]]-C2[C2[C0=1C2=1]C3[C2=1]]-C3[C2[C2=1C3=1]]C0[C0[C0=2C2=1]C3[C0=1]]C0[C0[C0=2C3=1]C2[C0=1C3=1]]C2[C0[C0=2C2=1]C3[C2=1]]C3[C0[C0=2C3=1]]C3[C2[C0=1C3=1]]] InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3 InChI=1S/C5H10/c1-3-5-4-2/h3,5H,4H2,1-2H3/b5-3+
[-C0[C1[C0=3]C2[C0=1C2=1]]-C1[C0[C1=3C2=1]]-C2[C0[C1=3C2=1]C2[C2=1C3=1]]C0[C0[C0=3C2=1]C3[C0=1]]C0[C0[C0=3C3=1]C2[C0=1C2=1]]C2[C0[C0=3C2=1]C2[C2=1C3=1]]C3[C0[C0=3C3=1]]] InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3 InChI=1S/C6H10/c1-3-5-6-4-2/h3,5H2,1-2H3
[-C0[C1[C0=3]C2[C0=1C3=1]]-C1[C0[C1=3C2=1]]-C2[C0[C1=3C2=1]C3[C2=1]]-C3[C2[C0=1C3=1]]C0[C0[C0=2C3=1]C3[C0=1]]C0[C0[C0=2C3=1]C3[C0=1]]C3[C0[C0=2C3=1]]C3[C0[C0=2C3=1]]] InChI=1S/C4H6/c1-3-4-2/h1H,4H2,2H3 InChI=1S/C4H8/c1-3-4-2/h3-4H,1-2H3/b4-3+
[-C0[C1[C0=3]C2[C0=1C3=1]]-C1[C0[C1=3C2=1]]-C2[C0[C1=3C2=1]C3[C2=1]]C0[C0[C0=3C2=1]C3[C0=1]]C0[C0[C0=3C3=1]C2[C0=1C3=1]]C2[C0[C0=3C2=1]C3[C2=1]]C3[C0[C0=3C3=1]]] InChI=1S/C4H6/c1-3-4-2/h1H,4H2,2H3 InChI=1S/C5H8/c1-3-5-4-2/h3H2,1-2H3
[-C0[C1[C0=3]C3[C0=1]]-C1[C0[C1=3C3=1]]-C3[C0[C1=3C3=1]]C0[C0[C0=3C3=1]C3[C0=1]]C0[C0[C0=3C3=1]C3[C0=1]]C3[C0[C0=3C3=1]]C3[C0[C0=3C3=1]]] InChI=1S/C3H4/c1-3-2/h1H,2H3 InChI=1S/C4H6/c1-3-4-2/h1-2H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C3=1]]-C2[C2[C2=1C2=1]C3[C2=1]]-C3[C0[C2=1C3=1O0=2]]-C3[C2[C2=1C3=1]]-O0[C0[C2=1C3=1O0=2]]C0[C1[C0=1C2=1C2=1]C3[C0=1]O0[C0=2]]C1[C0[C1=1C3=1O0=2]C2[C1=1C2=1]C2[C1=1C3=1]]C1[C2[C1=1C2=1]C2[C1=2]]C2[C1[C0=1C2=1C2=1]C2[C2=1C2=1]]C2[C1[C0=1C2=1C2=1]C3[C2=1]]C2[C1[C2=1C2=2]C2[C2=1C2=1]]C2[C1[C2=1C2=2]]C2[C2[C1=1C2=1]C2[C2=1C2=1]]C2[C2[C1=1C2=1]C2[C2=1C2=1]]C3[C0[C1=1C3=1O0=2]]C3[C2[C1=1C3=1]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C10H20O/c1-3-4-5-6-7-8-9-10(2)11/h3-9H2,1-2H3 InChI=1S/C12H22O/c1-4-6-7-8-9-10-12(5-2)11(3)13/h4,12H,1,5-10H2,2-3H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]Br0[C1[Br0=1C0=1C2=1]]C0[C1[Br0=1C0=1C2=1]C3[C0=1]O0[C0=2]]C1[Br0[C1=1]C0[C1=1C3=1O0=2]C2[C1=1C2=1]]C2[C1[Br0=1C0=1C2=1]C2[C2=1C2=1]]C2[C2[C1=1C2=1]C2[C2=1C2=1]]C3[C0[C1=1C3=1O0=2]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C10H20O/c1-3-4-5-6-7-8-9-10(2)11/h3-9H2,1-2H3 InChI=1S/C10H19BrO/c1-3-4-5-6-7-8-10(11)9(2)12/h10H,3-8H2,1-2H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C1[C0=1C0=1C2=1]C3[C0=1]O0[C0=2]]C0[C1[C0=1C0=1C2=1]C3[C0=1]O0[C0=2]]C1[C0[C1=1C3=1O0=2]C0[C1=1C3=1O0=2]C2[C1=1C2=1]]C2[C1[C0=1C0=1C2=1]C2[C2=1C2=1]]C2[C2[C1=1C2=1]C2[C2=1C2=1]]C3[C0[C1=1C3=1O0=2]]C3[C0[C1=1C3=1O0=2]]O0[C0[C1=1C3=1O0=2]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C10H20O/c1-3-4-5-6-7-8-9-10(2)11/h3-9H2,1-2H3 InChI=1S/C12H22O2/c1-4-5-6-7-8-9-12(10(2)13)11(3)14/h12H,4-9H2,1-3H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C1[C0=1C2=1C3=1]C3[C0=1]O0[C0=2]]C1[C0[C1=1C3=1O0=2]C2[C1=1C2=1]C3[C1=1]]C2[C1[C0=1C2=1C3=1]C2[C2=1C2=1]]C2[C2[C1=1C2=1]C2[C2=1C2=1]]C3[C0[C1=1C3=1O0=2]]C3[C1[C0=1C2=1C3=1]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C8H16O/c1-3-4-5-6-7-8(2)9/h3-7H2,1-2H3 InChI=1S/C9H18O/c1-4-5-6-7-8(2)9(3)10/h8H,4-7H2,1-3H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C3=1]]-C2[C2[C2=1C2=1]C3[C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C0[C0=1C0=2C2=1]C2[C0=1C2=1]]C0[C0[C0=1C0=2C2=1]C3[C0=1]O0[C0=2]]C0[C0[C0=1C3=1O0=2]C0[C0=2C2=1]C2[C0=1C3=1]]C2[C0[C0=1C0=2C2=1]C3[C2=1]]C2[C0[C0=2C2=1]C2[C2=1C3=1]]C2[C2[C0=1C2=1]C3[C2=1]]C3[C0[C0=1C3=1O0=2]]C3[C2[C0=1C3=1]]O0[C0[C0=1C3=1O0=2]]] InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3 InChI=1/C9H16O/c1-4-6-7-9(5-2)8(3)10/h7H,4-6H2,1-3H3/b9-7+
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C3=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]Br0[C1[Br0=1C0=1C2=1]]C0[C1[Br0=1C0=1C2=1]C3[C0=1]O0[C0=2]]C1[Br0[C1=1]C0[C1=1C3=1O0=2]C2[C1=1C2=1]]C2[C1[Br0=1C0=1C2=1]C2[C2=1C2=1]]C2[C2[C1=1C2=1]C2[C2=1C3=1]]C3[C0[C1=1C3=1O0=2]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3 InChI=1S/C7H13BrO/c1-3-4-5-7(8)6(2)9/h7H,3-5H2,1-2H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C3=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C1[C0=1C0=1C2=1]C3[C0=1]O0[C0=2]]C0[C1[C0=1C0=1C2=1]C3[C0=1]O0[C0=2]]C1[C0[C1=1C3=1O0=2]C0[C1=1C3=1O0=2]C2[C1=1C2=1]]C2[C1[C0=1C0=1C2=1]C2[C2=1C2=1]]C2[C2[C1=1C2=1]C2[C2=1C3=1]]C3[C0[C1=1C3=1O0=2]]C3[C0[C1=1C3=1O0=2]]O0[C0[C1=1C3=1O0=2]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3 InChI=1S/C9H16O2/c1-4-5-6-9(7(2)10)8(3)11/h9H,4-6H2,1-3H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C3=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C1[C0=1C2=1C3=1]C3[C0=1]O0[C0=2]]C1[C0[C1=1C3=1O0=2]C2[C1=1C2=1]C3[C1=1]]C2[C1[C0=1C2=1C3=1]C2[C2=1C2=1]]C2[C2[C1=1C2=1]C2[C2=1C3=1]]C3[C0[C1=1C3=1O0=2]]C3[C1[C0=1C2=1C3=1]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3 InChI=1S/C8H16O/c1-4-5-6-7(2)8(3)9/h7H,4-6H2,1-3H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C1[C2[C1=1C2=1]C3[C1=1]O1[C1=1]]C2[C1[C2=1C3=1O1=1]C2[C2=1C2=1]]C2[C2[C1=1C2=1]C2[C2=1C2=1]]C3[C1[C2=1C3=1O1=1]]O1[C1[C2=1C3=1O1=1]]] InChI=1S/C10H20O/c1-3-4-5-6-7-8-9-10(2)11/h3-9H2,1-2H3 InChI=1S/C10H22O/c1-3-4-5-6-7-8-9-10(2)11/h10-11H,3-9H2,1-2H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C3=1]]-C2[C2[C2=1C2=1]C3[C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]Br0[C1[Br0=1C0=1C2=1]]C0[C1[Br0=1C0=1C2=1]C3[C0=1]O0[C0=2]]C1[Br0[C1=1]C0[C1=1C3=1O0=2]C2[C1=1C2=1]]C2[C1[Br0=1C0=1C2=1]C2[C2=1C3=1]]C2[C2[C1=1C2=1]C3[C2=1]]C3[C0[C1=1C3=1O0=2]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3 InChI=1S/C6H11BrO/c1-3-4-6(7)5(2)8/h6H,3-4H2,1-2H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C3=1]]-C2[C2[C2=1C2=1]C3[C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C0[C0=1C0=2C2=1]C3[C0=1]O0[C0=2]]C0[C0[C0=1C0=2C2=1]C3[C0=1]]C0[C0[C0=1C3=1O0=2]C0[C0=2C3=1]C2[C0=1C2=1]]C2[C0[C0=1C0=2C2=1]C2[C2=1C3=1]]C2[C2[C0=1C2=1]C3[C2=1]]C3[C0[C0=1C3=1O0=2]]C3[C0[C0=2C3=1]]O0[C0[C0=1C3=1O0=2]]] InChI=1S/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3 InChI=1/C8H14O/c1-4-6-8(5-2)7(3)9/h5H,4,6H2,1-3H3/b8-5+
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C3=1]]-C2[C2[C2=1C2=1]C3[C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C1[C0=1C0=1C2=1]C3[C0=1]O0[C0=2]]C0[C1[C0=1C0=1C2=1]C3[C0=1]O0[C0=2]]C1[C0[C1=1C3=1O0=2]C0[C1=1C3=1O0=2]C2[C1=1C2=1]]C2[C1[C0=1C0=1C2=1]C2[C2=1C3=1]]C2[C2[C1=1C2=1]C3[C2=1]]C3[C0[C1=1C3=1O0=2]]C3[C0[C1=1C3=1O0=2]]O0[C0[C1=1C3=1O0=2]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3 InChI=1S/C8H14O2/c1-4-5-8(6(2)9)7(3)10/h8H,4-5H2,1-3H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C3=1]]-C2[C2[C2=1C2=1]C3[C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C1[C0=1C2=1C3=1]C3[C0=1]O0[C0=2]]C1[C0[C1=1C3=1O0=2]C2[C1=1C2=1]C3[C1=1]]C2[C1[C0=1C2=1C3=1]C2[C2=1C3=1]]C2[C2[C1=1C2=1]C3[C2=1]]C3[C0[C1=1C3=1O0=2]]C3[C1[C0=1C2=1C3=1]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3 InChI=1S/C7H14O/c1-4-5-6(2)7(3)8/h6H,4-5H2,1-3H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C0=1C2=1]C2[C2=1C3=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C1[C2[C1=1C2=1]C3[C1=1]O1[C1=1]]C2[C1[C2=1C3=1O1=1]C2[C2=1C2=1]]C2[C2[C1=1C2=1]C2[C2=1C3=1]]C3[C1[C2=1C3=1O1=1]]O1[C1[C2=1C3=1O1=1]]] InChI=1S/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3 InChI=1S/C6H14O/c1-3-4-5-6(2)7/h6-7H,3-5H2,1-2H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C0[C0=1C0=2C2=1]C2[C0=1C2=1]]C0[C0[C0=1C0=2C2=1]C3[C0=1]O0[C0=2]]C0[C0[C0=1C3=1O0=2]C0[C0=2C2=1]C2[C0=1C3=1]]C2[C0[C0=1C0=2C2=1]C3[C2=1]]C2[C0[C0=2C2=1]C2[C2=1C2=1]]C3[C0[C0=1C3=1O0=2]]C3[C2[C0=1C3=1]]O0[C0[C0=1C3=1O0=2]]] InChI=1S/C9H18O/c1-3-4-5-6-7-8-9(2)10/h3-8H2,1-2H3 InChI=1S/C11H20O/c1-4-6-7-8-9-11(5-2)10(3)12/h9H,4-8H2,1-3H3/b11-9+
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C0[C0=2C1=1C3=1]C2[C0=1C2=1]]C0[C0[C0=2C2=1]C1[C0=1C3=1O1=1]C3[C0=1]]C1[C0[C0=2C1=1C3=1]C3[C1=1]O1[C1=1]]C2[C0[C0=2C2=1]C2[C2=1C2=1]]C3[C0[C0=2C1=1C3=1]]C3[C1[C0=1C3=1O1=1]]O1[C1[C0=1C3=1O1=1]]] InChI=1S/C10H20O/c1-3-4-5-6-7-8-9-10(2)11/h3-9H2,1-2H3 InChI=1/C11H22O/c1-4-5-6-7-8-9-10(2)11(3)12/h9,11-12H,4-8H2,1-3H3/b10-9+
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C2[C2[C2=1C2=1]C2[C2=1C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C0[C0=1C0=2C2=1]C3[C0=1]O0[C0=2]]C0[C0[C0=1C0=2C2=1]C3[C0=1]]C0[C0[C0=1C3=1O0=2]C0[C0=2C3=1]C2[C0=1C2=1]]C2[C0[C0=1C0=2C2=1]C2[C2=1C2=1]]C3[C0[C0=1C3=1O0=2]]C3[C0[C0=2C3=1]]O0[C0[C0=1C3=1O0=2]]] InChI=1S/C8H16O/c1-3-4-5-6-7-8(2)9/h3-7H2,1-2H3 InChI=1S/C10H18O/c1-4-6-7-8-10(5-2)9(3)11/h5H,4,6-8H2,1-3H3/b10-5+
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C2=1]]-C3[C0[C2=1C3=1O0=2]]-O0[C0[C2=1C3=1O0=2]]C0[C2[C0=1C2=1]C3[C0=1]C3[C0=1]O1[C0=1]]C2[C0[C2=1C3=1C3=1O1=1]C2[C2=1C2=1]]C3[C0[C2=1C3=1C3=1O1=1]]C3[C0[C2=1C3=1C3=1O1=1]]O1[C0[C2=1C3=1C3=1O1=1]]] InChI=1S/C10H20O/c1-3-4-5-6-7-8-9-10(2)11/h3-9H2,1-2H3 InChI=1S/C11H24O/c1-4-5-6-7-8-9-10-11(2,3)12/h12H,4-10H2,1-3H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C3=1]]-C2[C2[C0=1C2=1]C3[C2=1]]-C3[C0[C2=1C3=1O0=2]]-C3[C2[C2=1C3=1]]-O0[C0[C2=1C3=1O0=2]]Br0[C1[Br0=1C0=1C2=1]]C0[C1[Br0=1C0=1C2=1]C3[C0=1]O0[C0=2]]C1[Br0[C1=1]C0[C1=1C3=1O0=2]C2[C1=1C3=1]]C2[C1[Br0=1C0=1C2=1]C3[C2=1]]C3[C0[C1=1C3=1O0=2]]C3[C2[C1=1C3=1]]O0[C0[C1=1C3=1O0=2]]] InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3 InChI=1S/C5H9BrO/c1-3-5(6)4(2)7/h5H,3H2,1-2H3
[-C0[C2[C0=1C2=1]C3[C0=1]O0[C0=2]]-C2[C0[C2=1C3=1O0=2]C2[C2=1C3=1]]-C2[C2[C0=1C2=1]C3[C2=1]]-C3[C0[C2=1C3=1O0=2]]-C3[C2[C2=1C3=1]]-O0[C0[C2=1C3=1O0=2]]C0[C0[C0=1C0=2C2=1]C3[C0=1]O0[C0=2]]C0[C0[C0=1C0=2C2=1]C3[C0=1]]C0[C0[C0=1C3=1O0=2]C0[C0=2C3=1]C2[C0=1C3=1]]C2[C0[C0=1C0=2C2=1]C3[C2=1]]C3[C0[C0=1C3=1O0=2]]C3[C0[C0=2C3=1]]C3[C2[C0=1C3=1]]O0[C0[C0=1C3=1O0=2]]] InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3 InChI=1S/C7H12O/c1-4-7(5-2)6(3)8/h4H,5H2,1-3H3/b7-4+
